lamb flux
3807.150390625 56.84099578857422
3808.026123046875 46.6971435546875
3808.904296875 42.624263763427734
3809.780517578125 41.578208923339844
3810.658935546875 38.487239837646484
3811.53564453125 42.395992279052734
3812.41259765625 46.295509338378906
3813.291748046875 39.58546829223633
3814.1689453125 37.57450485229492
3815.04833984375 44.45534896850586
3815.926025390625 38.9321174621582
3816.805908203125 33.83412551879883
3817.68408203125 33.65806198120117
3818.562255859375 29.45518684387207
3819.44287109375 27.63802719116211
3820.321533203125 30.322433471679688
3821.202392578125 35.12725067138672
3822.08154296875 40.84268569946289
3822.962890625 38.61186599731445
3823.84228515625 40.13964080810547
3824.72412109375 49.344947814941406
3825.60400390625 49.099185943603516
3826.484130859375 42.424495697021484
3827.366455078125 43.48927307128906
3828.246826171875 49.3488655090332
3829.129638671875 51.643497467041016
3830.010498046875 52.085899353027344
3830.893798828125 53.563297271728516
3831.775146484375 50.48540496826172
3832.656494140625 51.92314147949219
3833.540283203125 45.00773239135742
3834.42236328125 43.41380310058594
3835.306396484375 42.753662109375
3836.188720703125 42.111724853515625
3837.073486328125 38.47162628173828
3837.9560546875 37.61532211303711
3838.839111328125 45.69489669799805
3839.724365234375 39.54954147338867
3840.607666015625 36.793540954589844
3841.4931640625 40.83047103881836
3842.376953125 38.6839599609375
3843.262939453125 42.12846755981445
3844.147216796875 39.957611083984375
3845.031494140625 37.865230560302734
3845.918212890625 39.89030456542969
3846.802978515625 36.22171401977539
3847.68994140625 33.79589080810547
3848.5751953125 35.65770721435547
3849.462646484375 32.745243072509766
3850.34814453125 36.23026657104492
3851.23388671875 26.495363235473633
3852.1220703125 30.12004852294922
3853.00830078125 33.36101531982422
3853.896728515625 27.453893661499023
3854.783203125 26.48588752746582
3855.672119140625 28.479476928710938
3856.55908203125 29.055152893066406
3857.4462890625 26.11690902709961
3858.3359375 34.9931526184082
3859.223388671875 33.87677764892578
3860.113525390625 27.476144790649414
3861.00146484375 29.335174560546875
3861.891845703125 30.252939224243164
3862.7802734375 31.649099349975586
3863.668701171875 43.114479064941406
3864.559814453125 44.36050033569336
3865.44873046875 43.97929382324219
3866.340087890625 49.91806411743164
3867.229736328125 40.67131042480469
3868.121337890625 42.7685432434082
3869.01123046875 44.12955093383789
3869.9013671875 40.48405456542969
3870.793701171875 44.91209411621094
3871.68408203125 51.41836166381836
3872.576904296875 42.364871978759766
3873.4677734375 43.978477478027344
3874.361083984375 43.183738708496094
3875.25244140625 44.942203521728516
3876.143798828125 40.48072052001953
3877.03759765625 39.724796295166016
3877.9296875 46.113338470458984
3878.82373046875 43.13721466064453
3879.716064453125 35.552001953125
3880.61083984375 37.24784469604492
3881.503662109375 37.4136962890625
3882.396484375 44.1247673034668
3883.291748046875 47.51395034790039
3884.18505859375 50.8944091796875
3885.080810546875 45.39368438720703
3885.974609375 46.327064514160156
3886.87060546875 49.46503448486328
3887.764892578125 47.3686637878418
3888.6591796875 50.98701095581055
3889.555908203125 62.510406494140625
3890.45068359375 55.78186798095703
3891.347900390625 45.09532165527344
3892.242919921875 44.60787582397461
3893.140625 43.45327377319336
3894.0361328125 41.385677337646484
3894.93408203125 44.20953369140625
3895.830078125 44.04095458984375
3896.726318359375 40.65053176879883
3897.625 43.40645980834961
3898.521484375 46.03504943847656
3899.420654296875 44.09624099731445
3900.317626953125 42.73196029663086
3901.217041015625 39.29033279418945
3902.114501953125 43.304168701171875
3903.01220703125 41.7038688659668
3903.912109375 40.70606994628906
3904.810302734375 39.764225006103516
3905.710693359375 36.857872009277344
3906.609375 36.89430236816406
3907.510009765625 35.57585525512695
3908.408935546875 34.504547119140625
3909.30810546875 38.93286895751953
3910.209716796875 41.975318908691406
3911.109130859375 37.16931915283203
3912.010986328125 39.08383560180664
3912.9111328125 46.48703384399414
3913.813232421875 46.94710159301758
3914.713623046875 45.03061294555664
3915.6142578125 50.972930908203125
3916.51708984375 47.33625411987305
3917.418212890625 44.94729995727539
3918.321533203125 47.74238967895508
3919.222900390625 48.62284851074219
3920.126708984375 49.16799545288086
3921.028564453125 52.446861267089844
3921.9306640625 48.546142578125
3922.8349609375 45.004554748535156
3923.7373046875 51.04367446899414
3924.64208984375 49.848548889160156
3925.545166015625 46.98781967163086
3926.4501953125 48.38721466064453
3927.353515625 41.93501281738281
3928.257080078125 49.17935562133789
3929.162841796875 51.062747955322266
3930.066650390625 51.90616989135742
3930.97314453125 56.775611877441406
3931.87744140625 55.758541107177734
3932.783935546875 49.672027587890625
3933.688720703125 53.694583892822266
3934.59375 51.001441955566406
3935.5009765625 57.2857666015625
3936.40625 55.1810417175293
3937.314208984375 54.17572021484375
3938.219970703125 55.39017105102539
3939.1279296875 56.77910232543945
3940.0341796875 52.870208740234375
3940.940673828125 48.779052734375
3941.849365234375 51.00117111206055
3942.756103515625 43.67518997192383
3943.665283203125 49.037113189697266
3944.572509765625 47.08559799194336
3945.482177734375 47.25663375854492
3946.389892578125 46.12208938598633
3947.2978515625 47.692623138427734
3948.2080078125 46.0236701965332
3949.1162109375 40.827518463134766
3950.02685546875 36.534934997558594
3950.935546875 31.77335548400879
3951.8466796875 31.66990089416504
3952.755859375 30.135953903198242
3953.6650390625 21.558521270751953
3954.576904296875 22.755157470703125
3955.486572265625 22.38115119934082
3956.398681640625 21.38286590576172
3957.308837890625 25.673784255981445
3958.221435546875 31.57535743713379
3959.132080078125 32.9089469909668
3960.044921875 35.441688537597656
3960.9560546875 45.19596862792969
3961.8671875 40.66448974609375
3962.78076171875 42.37273406982422
3963.6923828125 43.86606216430664
3964.6064453125 42.52890396118164
3965.5185546875 43.87383270263672
3966.432861328125 43.93221664428711
3967.345458984375 44.081947326660156
3968.258056640625 48.954673767089844
3969.173095703125 49.60026931762695
3970.086181640625 46.70092010498047
3971.001708984375 51.46225357055664
3971.915283203125 52.147586822509766
3972.831298828125 54.59565734863281
3973.7451171875 52.460506439208984
3974.6591796875 51.70204162597656
3975.575927734375 52.19761657714844
3976.490478515625 49.885009765625
3977.407470703125 49.03834533691406
3978.322509765625 49.6522331237793
3979.23974609375 51.91852951049805
