lamb flux
3799.2685546875 108.66284942626953
3800.142578125 119.16909790039062
3801.018798828125 124.48216247558594
3801.893310546875 120.48702239990234
3802.77001953125 121.22208404541016
3803.644775390625 133.7073516845703
3804.52197265625 123.42008972167969
3805.397216796875 127.24507141113281
3806.272705078125 116.02784729003906
3807.150390625 117.30300903320312
3808.026123046875 106.79269409179688
3808.904296875 102.55056762695312
3809.780517578125 95.83935546875
3810.658935546875 86.56739044189453
3811.53564453125 97.31883239746094
3812.41259765625 101.6783447265625
3813.291748046875 98.39141845703125
3814.1689453125 88.47715759277344
3815.04833984375 94.6463394165039
3815.926025390625 82.84291076660156
3816.805908203125 81.90394592285156
3817.68408203125 79.20612335205078
3818.562255859375 73.83163452148438
3819.44287109375 82.24449920654297
3820.321533203125 85.3892822265625
3821.202392578125 79.76221466064453
3822.08154296875 84.67321014404297
3822.962890625 87.01993560791016
3823.84228515625 97.01165771484375
3824.72412109375 110.42193603515625
3825.60400390625 107.61561584472656
3826.484130859375 102.73848724365234
3827.366455078125 106.67432403564453
3828.246826171875 101.18775177001953
3829.129638671875 102.00634765625
3830.010498046875 111.66563415527344
3830.893798828125 115.7834701538086
3831.775146484375 122.65071868896484
3832.656494140625 118.24871826171875
3833.540283203125 114.7580337524414
3834.42236328125 110.67338562011719
3835.306396484375 102.8650894165039
3836.188720703125 97.77767944335938
3837.073486328125 93.05017852783203
3837.9560546875 91.01476287841797
3838.839111328125 96.93586730957031
3839.724365234375 99.00543975830078
3840.607666015625 93.73959350585938
3841.4931640625 84.84220886230469
3842.376953125 88.1583480834961
3843.262939453125 91.99974822998047
3844.147216796875 82.83106994628906
3845.031494140625 84.38131713867188
3845.918212890625 90.82330322265625
3846.802978515625 81.47393035888672
3847.68994140625 70.27384185791016
3848.5751953125 75.15499114990234
3849.462646484375 79.62340545654297
3850.34814453125 74.8091049194336
3851.23388671875 70.2874526977539
3852.1220703125 72.40283203125
3853.00830078125 72.93283081054688
3853.896728515625 67.5988540649414
3854.783203125 67.85004425048828
3855.672119140625 57.786285400390625
3856.55908203125 61.215789794921875
3857.4462890625 64.4351577758789
3858.3359375 57.9688720703125
3859.223388671875 56.705162048339844
3860.113525390625 64.315673828125
3861.00146484375 64.91974639892578
3861.891845703125 62.69999313354492
3862.7802734375 73.76625061035156
3863.668701171875 76.94469451904297
3864.559814453125 83.27427673339844
3865.44873046875 88.89276885986328
3866.340087890625 98.78389739990234
3867.229736328125 99.51454162597656
3868.121337890625 92.96479034423828
3869.01123046875 92.92695617675781
3869.9013671875 95.2414321899414
3870.793701171875 93.60962677001953
3871.68408203125 93.24097442626953
3872.576904296875 89.55908966064453
3873.4677734375 99.19627380371094
3874.361083984375 96.54857635498047
3875.25244140625 98.41586303710938
3876.143798828125 97.9085693359375
3877.03759765625 93.74408721923828
3877.9296875 97.41786193847656
3878.82373046875 93.80137634277344
3879.716064453125 96.7901840209961
3880.61083984375 98.24343872070312
3881.503662109375 85.4881820678711
3882.396484375 84.03218841552734
3883.291748046875 86.56008911132812
3884.18505859375 100.52185821533203
3885.080810546875 105.27938079833984
3885.974609375 103.04425048828125
3886.87060546875 120.2512435913086
3887.764892578125 112.47518920898438
3888.6591796875 111.88973236083984
3889.555908203125 115.31278228759766
3890.45068359375 120.86984252929688
3891.347900390625 118.03244018554688
3892.242919921875 112.00126647949219
3893.140625 96.30809783935547
3894.0361328125 85.1446304321289
3894.93408203125 87.47776794433594
3895.830078125 83.17717742919922
3896.726318359375 102.19159698486328
3897.625 103.68119812011719
3898.521484375 101.59888458251953
3899.420654296875 97.21744537353516
3900.317626953125 89.3724594116211
3901.217041015625 82.059814453125
3902.114501953125 83.60604858398438
3903.01220703125 88.6863021850586
3903.912109375 87.87446594238281
3904.810302734375 91.69601440429688
3905.710693359375 90.494384765625
3906.609375 89.80899810791016
3907.510009765625 94.04989624023438
3908.408935546875 82.46011352539062
3909.30810546875 82.21853637695312
3910.209716796875 87.23190307617188
3911.109130859375 85.1299057006836
3912.010986328125 85.77715301513672
3912.9111328125 90.8572998046875
3913.813232421875 90.9291000366211
3914.713623046875 103.66703796386719
3915.6142578125 102.43628692626953
3916.51708984375 107.6177749633789
3917.418212890625 110.29229736328125
3918.321533203125 109.13552856445312
3919.222900390625 110.10174560546875
3920.126708984375 112.97834777832031
3921.028564453125 111.48013305664062
3921.9306640625 106.1474380493164
3922.8349609375 110.57624053955078
3923.7373046875 115.29025268554688
3924.64208984375 111.59756469726562
3925.545166015625 104.59278106689453
3926.4501953125 104.61437225341797
3927.353515625 102.1252670288086
3928.257080078125 97.6674575805664
3929.162841796875 101.65342712402344
3930.066650390625 110.36918640136719
3930.97314453125 117.9643325805664
3931.87744140625 127.49000549316406
3932.783935546875 125.52597045898438
3933.688720703125 123.97547912597656
3934.59375 123.27228546142578
3935.5009765625 122.41519165039062
3936.40625 127.3558578491211
3937.314208984375 131.7892303466797
3938.219970703125 125.43521118164062
3939.1279296875 119.73011779785156
3940.0341796875 120.66240692138672
3940.940673828125 120.96479797363281
3941.849365234375 115.59835815429688
3942.756103515625 112.62648010253906
3943.665283203125 110.15758514404297
3944.572509765625 106.57237243652344
3945.482177734375 107.78507995605469
3946.389892578125 112.27095031738281
3947.2978515625 111.5260009765625
3948.2080078125 107.56365203857422
3949.1162109375 99.24335479736328
3950.02685546875 85.49714660644531
3950.935546875 77.74232482910156
3951.8466796875 71.53691864013672
3952.755859375 56.01341247558594
3953.6650390625 49.4108772277832
3954.576904296875 44.114131927490234
3955.486572265625 33.10914993286133
3956.398681640625 34.45600891113281
3957.308837890625 36.06767654418945
3958.221435546875 49.718563079833984
3959.132080078125 56.946571350097656
3960.044921875 67.06161499023438
3960.9560546875 81.3886947631836
3961.8671875 81.20525360107422
3962.78076171875 84.03495788574219
3963.6923828125 93.71664428710938
3964.6064453125 91.78009796142578
3965.5185546875 86.76497650146484
3966.432861328125 83.8649673461914
3967.345458984375 87.90446472167969
3968.258056640625 93.2930908203125
3969.173095703125 102.78649139404297
3970.086181640625 104.60151672363281
3971.001708984375 105.33598327636719
3971.915283203125 110.18843078613281
3972.831298828125 116.38490295410156
3973.7451171875 122.32858276367188
3974.6591796875 126.1327133178711
3975.575927734375 119.5636215209961
3976.490478515625 115.00572967529297
3977.407470703125 116.80284881591797
3978.322509765625 116.30282592773438
3979.23974609375 111.82176971435547
3980.1552734375 113.7140121459961
3981.07080078125 114.06525421142578
3981.98876953125 111.52350616455078
3982.905029296875 110.60729217529297
3983.8232421875 97.06881713867188
3984.73974609375 88.12723541259766
3985.65869140625 81.02191925048828
3986.57568359375 77.93818664550781
3987.49267578125 72.68488311767578
3988.412109375 66.44465637207031
3989.329833984375 55.33082962036133
3990.249755859375 46.75882339477539
3991.167724609375 46.39980697631836
3992.087890625 45.85752868652344
3993.00634765625 45.418190002441406
3993.925048828125 54.37274932861328
3994.845947265625 64.3979263305664
3995.764892578125 72.85723114013672
3996.686279296875 79.65188598632812
3997.605712890625 87.67259216308594
3998.527587890625 93.43839263916016
3999.447509765625 104.21729278564453
4000.367431640625 117.82975006103516
4001.2900390625 121.82107543945312
4002.21044921875 128.13169860839844
4003.13330078125 133.0894012451172
4004.054443359375 130.5948486328125
4004.9775390625 132.0169219970703
4005.89892578125 128.81387329101562
4006.820556640625 130.8292236328125
4007.74462890625 133.21994018554688
