lamb flux
3816.805908203125 93.90775299072266
3817.68408203125 79.72840118408203
3818.562255859375 80.22330474853516
3819.44287109375 83.57386016845703
3820.321533203125 88.54345703125
3821.202392578125 103.53780364990234
3822.08154296875 116.61766815185547
3822.962890625 118.41126251220703
3823.84228515625 125.89176940917969
3824.72412109375 130.98165893554688
3825.60400390625 124.70601654052734
3826.484130859375 115.79330444335938
3827.366455078125 103.85049438476562
3828.246826171875 111.11455535888672
3829.129638671875 123.12263488769531
3830.010498046875 124.32533264160156
3830.893798828125 126.69747924804688
3831.775146484375 129.3789520263672
3832.656494140625 115.87604522705078
3833.540283203125 116.04102325439453
3834.42236328125 96.0824966430664
3835.306396484375 91.32600402832031
3836.188720703125 81.44783782958984
3837.073486328125 84.79399871826172
3837.9560546875 93.42601013183594
3838.839111328125 93.7164077758789
3839.724365234375 92.75772094726562
3840.607666015625 79.7291030883789
3841.4931640625 74.69049072265625
3842.376953125 87.91899871826172
3843.262939453125 91.80535125732422
3844.147216796875 91.47555541992188
3845.031494140625 80.54139709472656
3845.918212890625 68.60062408447266
3846.802978515625 66.2228775024414
3847.68994140625 69.91316223144531
3848.5751953125 70.25308990478516
3849.462646484375 68.72306060791016
3850.34814453125 76.45716857910156
3851.23388671875 73.50901794433594
3852.1220703125 75.24383544921875
3853.00830078125 68.1964111328125
3853.896728515625 65.56198120117188
3854.783203125 66.22447204589844
3855.672119140625 64.29827117919922
3856.55908203125 69.33802032470703
3857.4462890625 77.51693725585938
3858.3359375 64.07636260986328
3859.223388671875 66.688232421875
3860.113525390625 62.49715042114258
3861.00146484375 66.00090026855469
3861.891845703125 77.85131072998047
3862.7802734375 86.77388000488281
3863.668701171875 91.42252349853516
3864.559814453125 98.709228515625
3865.44873046875 103.97554779052734
3866.340087890625 98.98796844482422
3867.229736328125 97.1578140258789
3868.121337890625 97.44902038574219
3869.01123046875 92.93510437011719
3869.9013671875 93.37913513183594
3870.793701171875 87.48606872558594
3871.68408203125 89.8086929321289
3872.576904296875 90.81771087646484
3873.4677734375 93.99945068359375
3874.361083984375 100.31613159179688
3875.25244140625 92.70531463623047
3876.143798828125 86.9510498046875
3877.03759765625 87.54217529296875
3877.9296875 80.48836517333984
3878.82373046875 85.61045837402344
3879.716064453125 79.49179077148438
3880.61083984375 73.22879791259766
3881.503662109375 78.67089080810547
3882.396484375 90.33829498291016
3883.291748046875 102.3679428100586
3884.18505859375 112.58659362792969
3885.080810546875 110.38150787353516
3885.974609375 104.36921691894531
3886.87060546875 100.14022064208984
3887.764892578125 97.71507263183594
3888.6591796875 97.9742660522461
3889.555908203125 99.81653594970703
3890.45068359375 90.21382141113281
3891.347900390625 78.7038345336914
3892.242919921875 76.11153411865234
3893.140625 74.43450927734375
3894.0361328125 84.13758087158203
3894.93408203125 111.84134674072266
3895.830078125 115.01700592041016
3896.726318359375 117.74851989746094
3897.625 116.52725982666016
3898.521484375 102.82466125488281
3899.420654296875 93.8271713256836
3900.317626953125 95.72030639648438
3901.217041015625 95.60272979736328
3902.114501953125 87.00636291503906
3903.01220703125 83.28895568847656
3903.912109375 100.60833740234375
3904.810302734375 100.80958557128906
3905.710693359375 111.6232681274414
3906.609375 104.32136535644531
3907.510009765625 98.76290893554688
3908.408935546875 91.08680725097656
3909.30810546875 90.93468475341797
3910.209716796875 101.91525268554688
3911.109130859375 106.85604095458984
3912.010986328125 116.1725845336914
3912.9111328125 132.71995544433594
3913.813232421875 143.432861328125
3914.713623046875 143.23678588867188
3915.6142578125 127.18843078613281
3916.51708984375 119.39835357666016
3917.418212890625 133.36978149414062
3918.321533203125 138.82679748535156
3919.222900390625 131.79290771484375
3920.126708984375 135.28021240234375
3921.028564453125 137.50660705566406
3921.9306640625 141.42556762695312
3922.8349609375 145.74417114257812
3923.7373046875 143.45013427734375
3924.64208984375 135.25611877441406
3925.545166015625 126.35722351074219
3926.4501953125 119.58847045898438
3927.353515625 116.20911407470703
3928.257080078125 125.7137222290039
3929.162841796875 142.7171173095703
3930.066650390625 146.87069702148438
3930.97314453125 150.58657836914062
3931.87744140625 146.25457763671875
3932.783935546875 151.8378448486328
3933.688720703125 145.31182861328125
3934.59375 145.67161560058594
3935.5009765625 149.44407653808594
3936.40625 151.37677001953125
3937.314208984375 149.0775604248047
3938.219970703125 146.18272399902344
3939.1279296875 145.5513458251953
3940.0341796875 132.30397033691406
3940.940673828125 126.2056884765625
3941.849365234375 120.45854949951172
3942.756103515625 113.58609008789062
3943.665283203125 116.1910629272461
3944.572509765625 124.2199935913086
3945.482177734375 130.01959228515625
3946.389892578125 123.67328643798828
3947.2978515625 110.46636962890625
3948.2080078125 104.14047241210938
3949.1162109375 90.96916961669922
3950.02685546875 78.23534393310547
3950.935546875 70.06136322021484
3951.8466796875 57.38911819458008
3952.755859375 50.351409912109375
3953.6650390625 43.830928802490234
3954.576904296875 35.7134895324707
3955.486572265625 33.464290618896484
3956.398681640625 39.503318786621094
3957.308837890625 48.305423736572266
3958.221435546875 60.1904411315918
3959.132080078125 78.39033508300781
3960.044921875 89.58480072021484
3960.9560546875 101.1858901977539
3961.8671875 113.53204345703125
3962.78076171875 106.52401733398438
3963.6923828125 98.77530670166016
3964.6064453125 100.39910888671875
3965.5185546875 104.07559967041016
3966.432861328125 110.5591812133789
3967.345458984375 122.13163757324219
3968.258056640625 127.41071319580078
3969.173095703125 128.6665496826172
3970.086181640625 127.1294937133789
3971.001708984375 141.96372985839844
3971.915283203125 151.36709594726562
3972.831298828125 151.94590759277344
3973.7451171875 152.67454528808594
3974.6591796875 149.395263671875
3975.575927734375 149.20529174804688
3976.490478515625 161.2022247314453
3977.407470703125 153.45516967773438
3978.322509765625 137.94760131835938
3979.23974609375 145.29515075683594
3980.1552734375 152.58706665039062
3981.07080078125 137.0812225341797
3981.98876953125 130.1814727783203
3982.905029296875 113.3382339477539
3983.8232421875 93.75841522216797
3984.73974609375 88.63809204101562
3985.65869140625 87.88663482666016
3986.57568359375 83.5164566040039
3987.49267578125 68.55328369140625
3988.412109375 51.78582763671875
3989.329833984375 42.79601287841797
3990.249755859375 40.75582504272461
3991.167724609375 44.52347183227539
3992.087890625 51.70750045776367
3993.00634765625 67.16909790039062
3993.925048828125 83.06138610839844
3994.845947265625 90.55821990966797
3995.764892578125 103.40567779541016
3996.686279296875 120.57740020751953
3997.605712890625 128.5299835205078
3998.527587890625 131.72198486328125
3999.447509765625 142.5345916748047
4000.367431640625 162.6008758544922
4001.2900390625 165.59478759765625
4002.21044921875 170.21900939941406
4003.13330078125 174.58221435546875
4004.054443359375 167.53741455078125
4004.9775390625 166.8080291748047
4005.89892578125 168.5787353515625
4006.820556640625 163.5560302734375
4007.74462890625 172.68386840820312
4008.66650390625 172.05740356445312
4009.5908203125 182.90074157714844
4010.51318359375 183.22035217285156
4011.43798828125 182.1472625732422
4012.36083984375 185.0427703857422
4013.283935546875 186.69525146484375
4014.20947265625 190.19873046875
4015.1328125 194.90390014648438
4016.058837890625 188.8863983154297
4016.982666015625 186.28363037109375
4017.908935546875 180.6358184814453
4018.833251953125 169.88333129882812
4019.7578125 178.47508239746094
4020.684814453125 189.87266540527344
4021.609619140625 199.30682373046875
4022.537109375 208.23329162597656
4023.46240234375 210.5955047607422
4024.39013671875 206.5354461669922
4025.316162109375 203.03627014160156
4026.2421875 191.23826599121094
4027.17041015625 172.7032012939453
4028.096923828125 177.2732391357422
4029.02587890625 189.49978637695312
4029.95263671875 200.68121337890625
4030.882080078125 205.88755798339844
4031.809326171875 207.1082305908203
4032.739013671875 207.28965759277344
4033.666748046875 205.88787841796875
4034.5947265625 206.2348175048828
4035.525146484375 213.639892578125
4036.453369140625 215.25155639648438
4037.38427734375 214.65476989746094
4038.31298828125 217.53564453125
4039.244140625 212.3901824951172
4040.173583984375 212.2838134765625
4041.10302734375 220.1228790283203
4042.03466796875 221.7578582763672
4042.964599609375 211.34828186035156
4043.89697265625 202.78216552734375
4044.8271484375 205.0388946533203
4045.760009765625 203.7908935546875
4046.690673828125 202.20086669921875
4047.62158203125 212.36134338378906
4048.554931640625 221.4678497314453
4049.486328125 228.7391357421875
4050.420166015625 223.28929138183594
4051.35205078125 208.2847442626953
4052.2861328125 189.67642211914062
4053.218505859375 173.5038299560547
4054.15087890625 164.6524200439453
4055.085693359375 160.54339599609375
4056.0185546875 169.05992126464844
4056.953857421875 181.98072814941406
